"evaluation_id","evaluator_study_id","evaluator_honesty_answer","idea_id","participant_study_id","bot_type","originality","usefulness","purchase_intent","evaluation_order","time_spent_seconds","rater_num"
2162,"STUDY_696","yes",1315,"STUDY_609","generation",4,3,2,9,18,3
2498,"STUDY_893","yes",1315,"STUDY_609","generation",5,1,1,10,181,4
3646,"STUDY_347","yes",1315,"STUDY_609","generation",5,1,1,11,16,5
4438,"STUDY_330","yes",1315,"STUDY_609","generation",7,1,1,14,39,6
4448,"STUDY_293","yes",1315,"STUDY_609","generation",3,1,1,4,21,7
4492,"STUDY_392","yes",1315,"STUDY_609","generation",7,5,2,8,30,8
5415,"STUDY_146","yes",1315,"STUDY_609","generation",7,2,1,1,52,9
5799,"STUDY_836","yes",1315,"STUDY_609","generation",7,1,1,10,24,10
6019,"STUDY_869","yes",1315,"STUDY_609","generation",6,1,1,3,26,11
6110,"STUDY_716","yes",1315,"STUDY_609","generation",1,1,1,19,16,12
701,"STUDY_414","yes",1167,"STUDY_974","feedback",6,1,1,15,36,1
1400,"STUDY_849","yes",1167,"STUDY_974","feedback",7,1,1,9,20,2
2481,"STUDY_153","yes",1167,"STUDY_974","feedback",6,6,4,5,24,3
3804,"STUDY_110","yes",1167,"STUDY_974","feedback",4,2,1,18,81,4
3877,"STUDY_343","yes",1167,"STUDY_974","feedback",6,7,5,12,22,5
3919,"STUDY_113","yes",1167,"STUDY_974","feedback",7,7,5,12,19,6
4283,"STUDY_160","yes",1167,"STUDY_974","feedback",7,3,1,13,24,7
5409,"STUDY_515","yes",1167,"STUDY_974","feedback",5,6,4,20,14,8
6285,"STUDY_926","yes",1167,"STUDY_974","feedback",2,2,1,19,18,9
1617,"STUDY_881","yes",941,"STUDY_931","improvement",4,3,2,8,14,1
2002,"STUDY_628","yes",941,"STUDY_931","improvement",3,4,3,19,32,2
2467,"STUDY_143","yes",941,"STUDY_931","improvement",1,5,1,12,27,3
3089,"STUDY_896","yes",941,"STUDY_931","improvement",4,3,1,17,16,4
3399,"STUDY_715","yes",941,"STUDY_931","improvement",5,5,3,6,54,5
3813,"STUDY_397","yes",941,"STUDY_931","improvement",5,6,3,1,21,6
4120,"STUDY_823","yes",941,"STUDY_931","improvement",6,5,3,15,23,7
5485,"STUDY_254","yes",941,"STUDY_931","improvement",6,4,3,8,59,8
5848,"STUDY_681","yes",941,"STUDY_931","improvement",3,4,3,7,51,9
495,"STUDY_868","yes",1072,"STUDY_672","vanilla",4,6,1,16,25,1
599,"STUDY_323","yes",1072,"STUDY_672","vanilla",3,3,3,12,47,2
910,"STUDY_907","yes",1072,"STUDY_672","vanilla",4,5,1,8,71,3
1876,"STUDY_809","yes",1072,"STUDY_672","vanilla",2,7,4,14,27,4
1999,"STUDY_628","yes",1072,"STUDY_672","vanilla",6,3,3,18,22,5
3062,"STUDY_786","yes",1072,"STUDY_672","vanilla",5,7,5,11,17,6
3287,"STUDY_367","yes",1072,"STUDY_672","vanilla",1,4,5,10,26,7
4090,"STUDY_355","yes",1072,"STUDY_672","vanilla",3,2,1,9,18,8
4431,"STUDY_512","yes",1072,"STUDY_672","vanilla",4,3,2,16,12,9
5510,"STUDY_170","yes",1072,"STUDY_672","vanilla",5,5,3,12,20,10
5687,"STUDY_370","yes",1072,"STUDY_672","vanilla",4,5,1,4,16,11
219,"STUDY_274","yes",996,"STUDY_106","improvement",4,2,1,10,17,1
410,"STUDY_930","yes",996,"STUDY_106","improvement",2,6,4,6,23,2
705,"STUDY_805","yes",996,"STUDY_106","improvement",7,4,2,7,20,3
1327,"STUDY_452","yes",996,"STUDY_106","improvement",1,1,1,12,14,4
1818,"STUDY_626","yes",996,"STUDY_106","improvement",3,5,4,16,24,5
2040,"STUDY_808","yes",996,"STUDY_106","improvement",3,3,3,19,22,6
2474,"STUDY_143","yes",996,"STUDY_106","improvement",2,3,4,13,17,7
4955,"STUDY_940","yes",996,"STUDY_106","improvement",5,6,4,18,15,8
6259,"STUDY_131","yes",996,"STUDY_106","improvement",4,4,4,8,20,9
6266,"STUDY_606","yes",996,"STUDY_106","improvement",3,5,2,18,32,10
6328,"STUDY_739","yes",996,"STUDY_106","improvement",6,6,4,9,38,11
685,"STUDY_372","yes",753,"STUDY_405","suggestion",1,2,1,16,22,1
1008,"STUDY_948","yes",753,"STUDY_405","suggestion",2,1,1,5,21,2
1408,"STUDY_533","yes",753,"STUDY_405","suggestion",1,1,1,11,15,3
2124,"STUDY_317","yes",753,"STUDY_405","suggestion",3,3,1,16,18,4
2532,"STUDY_153","yes",753,"STUDY_405","suggestion",4,6,3,10,16,5
2563,"STUDY_886","yes",753,"STUDY_405","suggestion",6,7,3,4,17,6
2926,"STUDY_439","yes",753,"STUDY_405","suggestion",1,3,1,11,17,7
3349,"STUDY_281","yes",753,"STUDY_405","suggestion",3,3,1,10,15,8
4936,"STUDY_461","yes",753,"STUDY_405","suggestion",3,4,3,13,16,9
1076,"STUDY_568","yes",809,"STUDY_339","suggestion",6,3,2,9,20,1
1429,"STUDY_447","yes",809,"STUDY_339","suggestion",4,3,3,1,54,2
2072,"STUDY_840","yes",809,"STUDY_339","suggestion",6,6,4,11,32,3
2354,"STUDY_164","yes",809,"STUDY_339","suggestion",5,2,1,12,18,4
2426,"STUDY_269","yes",809,"STUDY_339","suggestion",7,4,2,1,490,5
3385,"STUDY_324","yes",809,"STUDY_339","suggestion",4,2,1,7,29,6
4135,"STUDY_553","yes",809,"STUDY_339","suggestion",5,5,3,11,17,7
4206,"STUDY_748","yes",809,"STUDY_339","suggestion",6,2,2,20,17,8
4640,"STUDY_975","yes",809,"STUDY_339","suggestion",6,3,1,11,16,9
5927,"STUDY_799","yes",809,"STUDY_339","suggestion",3,2,2,14,16,10
6183,"STUDY_551","yes",809,"STUDY_339","suggestion",5,2,1,20,26,11
479,"STUDY_172","yes",912,"STUDY_399","improvement",2,1,1,16,16,1
1668,"STUDY_176","yes",912,"STUDY_399","improvement",5,3,2,17,29,2
2536,"STUDY_886","yes",912,"STUDY_399","improvement",1,1,1,1,23,3
2684,"STUDY_940","yes",912,"STUDY_399","improvement",6,6,4,5,24,4
2934,"STUDY_696","yes",912,"STUDY_399","improvement",7,3,2,5,44,5
3474,"STUDY_949","yes",912,"STUDY_399","improvement",7,5,3,19,17,6
4004,"STUDY_129","yes",912,"STUDY_399","improvement",6,6,4,20,16,7
4687,"STUDY_287","yes",912,"STUDY_399","improvement",4,6,2,7,21,8
4798,"STUDY_727","yes",912,"STUDY_399","improvement",6,4,2,16,29,9
828,"STUDY_314","yes",886,"STUDY_165","suggestion",1,1,1,19,23,1
1156,"STUDY_129","yes",886,"STUDY_165","suggestion",1,1,1,12,49,2
2337,"STUDY_164","yes",886,"STUDY_165","suggestion",4,2,1,8,18,3
4655,"STUDY_879","yes",886,"STUDY_165","suggestion",4,3,1,5,35,4
5171,"STUDY_345","yes",886,"STUDY_165","suggestion",6,6,4,18,39,5
5440,"STUDY_146","yes",886,"STUDY_165","suggestion",2,2,1,10,49,6
5579,"STUDY_115","yes",886,"STUDY_165","suggestion",2,6,2,15,23,7
5959,"STUDY_102","yes",886,"STUDY_165","suggestion",1,1,1,15,15,8
6463,"STUDY_168","yes",886,"STUDY_165","suggestion",5,5,1,2,23,9
1090,"STUDY_129","yes",905,"STUDY_691","control",1,2,1,5,18,1
2019,"STUDY_102","yes",905,"STUDY_691","control",2,4,1,2,23,2
2071,"STUDY_782","yes",905,"STUDY_691","control",4,4,3,2,19,3
2491,"STUDY_725","yes",905,"STUDY_691","control",5,6,3,6,18,4
2598,"STUDY_886","yes",905,"STUDY_691","control",7,7,5,10,13,5
2809,"STUDY_359","yes",905,"STUDY_691","control",3,4,3,9,18,6
3017,"STUDY_777","yes",905,"STUDY_691","control",4,5,3,18,39,7
3527,"STUDY_728","yes",905,"STUDY_691","control",3,6,4,4,20,8
4425,"STUDY_512","yes",905,"STUDY_691","control",2,2,2,11,13,9
5591,"STUDY_572","yes",905,"STUDY_691","control",1,6,5,5,22,10
5775,"STUDY_967","yes",905,"STUDY_691","control",3,3,2,7,31,11
387,"STUDY_885","yes",1310,"STUDY_594","generation",2,1,1,14,26,1
1024,"STUDY_240","yes",1310,"STUDY_594","generation",7,4,1,16,16,2
1193,"STUDY_322","yes",1310,"STUDY_594","generation",3,1,1,4,14,3
1311,"STUDY_799","yes",1310,"STUDY_594","generation",7,1,4,4,23,4
1893,"STUDY_873","yes",1310,"STUDY_594","generation",2,1,1,5,20,5
2143,"STUDY_631","yes",1310,"STUDY_594","generation",6,4,2,1,35,6
3648,"STUDY_859","yes",1310,"STUDY_594","generation",4,1,1,7,24,7
4077,"STUDY_974","yes",1310,"STUDY_594","generation",5,2,2,18,29,8
4115,"STUDY_823","yes",1310,"STUDY_594","generation",5,2,1,12,16,9
4464,"STUDY_293","yes",1310,"STUDY_594","generation",2,1,1,19,16,10
4767,"STUDY_436","yes",1310,"STUDY_594","generation",3,1,1,7,19,11
632,"STUDY_414","yes",884,"STUDY_550","suggestion",4,1,1,3,22,1
797,"STUDY_332","yes",884,"STUDY_550","suggestion",5,1,1,8,19,2
1265,"STUDY_534","yes",884,"STUDY_550","suggestion",4,4,3,12,19,3
1494,"STUDY_544","yes",884,"STUDY_550","suggestion",6,1,1,16,21,4
1859,"STUDY_381","yes",884,"STUDY_550","suggestion",6,3,1,18,26,5
2201,"STUDY_875","yes",884,"STUDY_550","suggestion",3,1,1,14,15,6
2826,"STUDY_696","yes",884,"STUDY_550","suggestion",5,5,4,15,15,7
2989,"STUDY_766","yes",884,"STUDY_550","suggestion",6,1,1,15,17,8
4118,"STUDY_553","yes",884,"STUDY_550","suggestion",5,4,2,1,19,9
4397,"STUDY_995","yes",884,"STUDY_550","suggestion",5,3,2,11,23,10
6165,"STUDY_445","yes",884,"STUDY_550","suggestion",7,1,1,16,46,11
713,"STUDY_319","yes",894,"STUDY_616","improvement",5,5,4,4,18,1
783,"STUDY_293","yes",894,"STUDY_616","improvement",6,5,3,16,18,2
1707,"STUDY_830","yes",894,"STUDY_616","improvement",5,6,3,5,57,3
1773,"STUDY_335","yes",894,"STUDY_616","improvement",6,5,3,5,18,4
2832,"STUDY_439","yes",894,"STUDY_616","improvement",1,1,1,2,23,5
3027,"STUDY_567","yes",894,"STUDY_616","improvement",4,4,3,10,27,6
3566,"STUDY_728","yes",894,"STUDY_616","improvement",5,6,4,10,24,7
4114,"STUDY_355","yes",894,"STUDY_616","improvement",1,2,1,19,21,8
5173,"STUDY_610","yes",894,"STUDY_616","improvement",5,7,3,9,112,9
6410,"STUDY_446","yes",894,"STUDY_616","improvement",4,4,2,16,27,10
6513,"STUDY_168","yes",894,"STUDY_616","improvement",1,4,1,20,19,11
1411,"STUDY_849","yes",705,"STUDY_488","control",2,7,3,12,35,1
1764,"STUDY_866","yes",705,"STUDY_488","control",2,2,2,15,26,2
1901,"STUDY_809","yes",705,"STUDY_488","control",1,1,1,20,29,3
2352,"STUDY_477","yes",705,"STUDY_488","control",2,3,1,10,46,4
2762,"STUDY_696","yes",705,"STUDY_488","control",3,1,1,7,15,5
3016,"STUDY_896","yes",705,"STUDY_488","control",1,1,1,3,26,6
3567,"STUDY_188","yes",705,"STUDY_488","control",2,2,2,8,37,7
4108,"STUDY_823","yes",705,"STUDY_488","control",1,1,1,8,16,8
4121,"STUDY_553","yes",705,"STUDY_488","control",4,4,1,2,38,9
4201,"STUDY_784","yes",705,"STUDY_488","control",2,4,2,8,17,10
5246,"STUDY_620","yes",705,"STUDY_488","control",1,1,1,2,20,11
1228,"STUDY_992","yes",1025,"STUDY_328","improvement",3,2,2,17,31,1
1717,"STUDY_830","yes",1025,"STUDY_328","improvement",3,5,2,7,37,2
1861,"STUDY_633","yes",1025,"STUDY_328","improvement",3,4,3,19,17,3
3156,"STUDY_471","yes",1025,"STUDY_328","improvement",2,4,1,2,19,4
3838,"STUDY_397","yes",1025,"STUDY_328","improvement",7,7,4,9,23,5
4274,"STUDY_911","yes",1025,"STUDY_328","improvement",6,5,2,2,19,6
4470,"STUDY_748","yes",1025,"STUDY_328","improvement",5,5,3,6,35,7
5027,"STUDY_962","yes",1025,"STUDY_328","improvement",6,6,4,3,20,8
5883,"STUDY_602","yes",1025,"STUDY_328","improvement",7,7,5,8,54,9
6227,"STUDY_237","yes",1025,"STUDY_328","improvement",6,6,4,10,14,10
668,"STUDY_136","yes",1304,"STUDY_297","suggestion",3,3,1,16,14,1
1966,"STUDY_628","yes",1304,"STUDY_297","suggestion",4,5,4,12,22,2
2526,"STUDY_424","yes",1304,"STUDY_297","suggestion",6,4,3,16,37,3
3683,"STUDY_859","yes",1304,"STUDY_297","suggestion",4,2,1,19,45,4
5159,"STUDY_345","yes",1304,"STUDY_297","suggestion",4,5,2,16,24,5
5817,"STUDY_477","yes",1304,"STUDY_297","suggestion",5,5,2,15,21,6
5855,"STUDY_504","yes",1304,"STUDY_297","suggestion",4,4,2,10,22,7
5923,"STUDY_753","yes",1304,"STUDY_297","suggestion",5,5,2,10,15,8
5951,"STUDY_102","yes",1304,"STUDY_297","suggestion",2,3,3,7,37,9
6492,"STUDY_149","yes",1304,"STUDY_297","suggestion",3,3,1,3,21,10
6500,"STUDY_751","yes",1304,"STUDY_297","suggestion",5,3,3,11,17,11
1756,"STUDY_866","yes",1300,"STUDY_305","suggestion",1,1,1,14,15,1
2430,"STUDY_269","yes",1300,"STUDY_305","suggestion",6,5,3,2,28,2
2697,"STUDY_395","yes",1300,"STUDY_305","suggestion",3,6,5,1,26,3
2836,"STUDY_478","yes",1300,"STUDY_305","suggestion",5,5,4,18,18,4
3736,"STUDY_295","yes",1300,"STUDY_305","suggestion",2,4,2,7,18,5
3850,"STUDY_835","yes",1300,"STUDY_305","suggestion",5,5,4,9,55,6
4739,"STUDY_748","yes",1300,"STUDY_305","suggestion",5,3,1,11,16,7
5422,"STUDY_629","yes",1300,"STUDY_305","suggestion",7,6,4,15,17,8
6060,"STUDY_121","yes",1300,"STUDY_305","suggestion",6,5,4,14,15,9
6103,"STUDY_716","yes",1300,"STUDY_305","suggestion",1,1,1,15,15,10
6409,"STUDY_716","yes",1300,"STUDY_305","suggestion",1,2,1,6,18,11
449,"STUDY_937","yes",1119,"STUDY_116","generation",6,4,2,4,36,1
916,"STUDY_495","yes",1119,"STUDY_116","generation",3,5,3,10,14,2
1442,"STUDY_447","yes",1119,"STUDY_116","generation",4,4,3,5,18,3
1868,"STUDY_809","yes",1119,"STUDY_116","generation",5,4,2,12,31,4
3815,"STUDY_276","yes",1119,"STUDY_116","generation",3,1,1,10,13,5
4917,"STUDY_940","yes",1119,"STUDY_116","generation",7,5,5,7,17,6
4919,"STUDY_484","yes",1119,"STUDY_116","generation",4,1,1,3,27,7
5150,"STUDY_997","yes",1119,"STUDY_116","generation",5,2,1,1,44,8
5484,"STUDY_170","yes",1119,"STUDY_116","generation",4,3,2,5,20,9
5689,"STUDY_481","yes",1119,"STUDY_116","generation",6,5,4,18,22,10
5804,"STUDY_477","yes",1119,"STUDY_116","generation",7,3,2,11,33,11
313,"STUDY_885","yes",1155,"STUDY_618","vanilla",2,2,2,6,19,1
332,"STUDY_128","yes",1155,"STUDY_618","vanilla",2,4,1,16,13,2
1690,"STUDY_549","yes",1155,"STUDY_618","vanilla",2,2,2,15,21,3
2008,"STUDY_620","yes",1155,"STUDY_618","vanilla",2,1,1,13,21,4
2043,"STUDY_431","yes",1155,"STUDY_618","vanilla",4,3,2,10,32,5
2239,"STUDY_406","yes",1155,"STUDY_618","vanilla",3,2,2,11,19,6
3544,"STUDY_170","yes",1155,"STUDY_618","vanilla",3,4,2,14,17,7
3696,"STUDY_916","yes",1155,"STUDY_618","vanilla",2,3,1,10,17,8
3837,"STUDY_397","yes",1155,"STUDY_618","vanilla",2,6,3,8,34,9
4272,"STUDY_160","yes",1155,"STUDY_618","vanilla",7,6,5,7,17,10
5001,"STUDY_667","yes",1155,"STUDY_618","vanilla",4,7,5,18,36,11
1443,"STUDY_533","yes",1094,"STUDY_871","generation",3,1,1,16,29,1
2131,"STUDY_317","yes",1094,"STUDY_871","generation",7,4,4,20,17,2
2195,"STUDY_631","yes",1094,"STUDY_871","generation",6,6,4,15,16,3
2974,"STUDY_439","yes",1094,"STUDY_871","generation",5,5,3,18,15,4
3008,"STUDY_896","yes",1094,"STUDY_871","generation",3,3,2,2,29,5
4519,"STUDY_466","yes",1094,"STUDY_871","generation",6,5,4,15,19,6
5028,"STUDY_752","yes",1094,"STUDY_871","generation",5,5,2,20,16,7
5052,"STUDY_510","yes",1094,"STUDY_871","generation",7,6,4,20,15,8
5230,"STUDY_768","yes",1094,"STUDY_871","generation",5,5,4,5,30,9
5519,"STUDY_254","yes",1094,"STUDY_871","generation",4,4,3,17,41,10
5593,"STUDY_254","yes",1094,"STUDY_871","generation",5,3,3,16,29,11
730,"STUDY_319","yes",1311,"STUDY_140","generation",6,4,3,10,22,1
2123,"STUDY_782","yes",1311,"STUDY_140","generation",4,3,1,19,17,2
2367,"STUDY_596","yes",1311,"STUDY_140","generation",6,4,2,17,29,3
2985,"STUDY_439","yes",1311,"STUDY_140","generation",6,6,1,20,44,4
3269,"STUDY_401","yes",1311,"STUDY_140","generation",3,4,2,9,156,5
3277,"STUDY_783","yes",1311,"STUDY_140","generation",5,2,1,19,14,6
3333,"STUDY_218","yes",1311,"STUDY_140","generation",4,4,3,7,20,7
4230,"STUDY_147","yes",1311,"STUDY_140","generation",6,1,1,12,14,8
5469,"STUDY_170","yes",1311,"STUDY_140","generation",5,1,1,1,20,9
834,"STUDY_314","yes",973,"STUDY_969","improvement",4,5,2,20,17,1
1211,"STUDY_908","yes",973,"STUDY_969","improvement",4,3,1,15,41,2
1863,"STUDY_381","yes",973,"STUDY_969","improvement",6,5,3,19,16,3
2325,"STUDY_965","yes",973,"STUDY_969","improvement",3,3,2,18,22,4
2862,"STUDY_696","yes",973,"STUDY_969","improvement",2,5,3,19,21,5
3717,"STUDY_578","yes",973,"STUDY_969","improvement",2,5,2,5,17,6
4178,"STUDY_748","yes",973,"STUDY_969","improvement",5,3,2,12,15,7
4377,"STUDY_685","yes",973,"STUDY_969","improvement",3,3,3,9,15,8
5337,"STUDY_757","yes",973,"STUDY_969","improvement",3,3,3,5,19,9
5410,"STUDY_708","yes",973,"STUDY_969","improvement",5,7,2,18,16,10
5682,"STUDY_481","yes",973,"STUDY_969","improvement",2,2,1,16,25,11
846,"STUDY_989","yes",1004,"STUDY_800","improvement",7,4,3,6,23,1
1202,"STUDY_534","yes",1004,"STUDY_800","improvement",3,3,2,1,121,2
1914,"STUDY_657","yes",1004,"STUDY_800","improvement",6,5,2,7,16,3
2171,"STUDY_631","yes",1004,"STUDY_800","improvement",6,3,2,9,18,4
2660,"STUDY_950","yes",1004,"STUDY_800","improvement",1,1,1,14,133,5
3412,"STUDY_949","yes",1004,"STUDY_800","improvement",4,2,1,12,17,6
3948,"STUDY_113","yes",1004,"STUDY_800","improvement",6,6,4,18,21,7
4374,"STUDY_685","yes",1004,"STUDY_800","improvement",2,2,2,6,635,8
190,"STUDY_163","yes",841,"STUDY_298","control",6,6,3,2,38,1
612,"STUDY_381","yes",841,"STUDY_298","control",5,5,2,12,36,2
1751,"STUDY_866","yes",841,"STUDY_298","control",1,4,3,13,29,3
2228,"STUDY_100","yes",841,"STUDY_298","control",5,1,1,6,35,4
2528,"STUDY_802","yes",841,"STUDY_298","control",4,5,3,14,27,5
2905,"STUDY_439","yes",841,"STUDY_298","control",1,1,1,9,95,6
3390,"STUDY_841","yes",841,"STUDY_298","control",4,3,1,12,28,7
3805,"STUDY_276","yes",841,"STUDY_298","control",6,6,2,3,27,8
4843,"STUDY_796","yes",841,"STUDY_298","control",3,3,1,5,22,9
5468,"STUDY_146","yes",841,"STUDY_298","control",5,6,2,16,45,10
6366,"STUDY_695","yes",841,"STUDY_298","control",3,1,1,10,20,11
310,"STUDY_228","yes",1117,"STUDY_640","generation",5,1,1,9,19,1
540,"STUDY_937","yes",1117,"STUDY_640","generation",5,2,1,18,19,2
1472,"STUDY_544","yes",1117,"STUDY_640","generation",6,2,3,11,22,3
1913,"STUDY_365","yes",1117,"STUDY_640","generation",3,2,2,5,15,4
2610,"STUDY_725","yes",1117,"STUDY_640","generation",1,1,1,20,16,5
3038,"STUDY_786","yes",1117,"STUDY_640","generation",6,4,3,5,14,6
3353,"STUDY_949","yes",1117,"STUDY_640","generation",3,3,2,5,30,7
4994,"STUDY_752","yes",1117,"STUDY_640","generation",5,2,2,1,17,8
5203,"STUDY_484","yes",1117,"STUDY_640","generation",6,4,4,17,766,9
5386,"STUDY_708","yes",1117,"STUDY_640","generation",6,2,3,11,19,10
6005,"STUDY_773","yes",1117,"STUDY_640","generation",4,2,1,12,32,11
639,"STUDY_812","yes",660,"STUDY_651","suggestion",6,5,4,7,26,1
850,"STUDY_989","yes",660,"STUDY_651","suggestion",7,6,2,7,23,2
1608,"STUDY_393","yes",660,"STUDY_651","suggestion",7,7,5,19,14,3
1831,"STUDY_830","yes",660,"STUDY_651","suggestion",7,7,1,20,41,4
2152,"STUDY_696","yes",660,"STUDY_651","suggestion",4,4,2,6,17,5
2786,"STUDY_512","yes",660,"STUDY_651","suggestion",3,5,1,9,28,6
3308,"STUDY_218","yes",660,"STUDY_651","suggestion",4,5,4,2,29,7
4073,"STUDY_355","yes",660,"STUDY_651","suggestion",2,1,1,4,43,8
5320,"STUDY_610","yes",660,"STUDY_651","suggestion",5,5,1,19,37,9
337,"STUDY_139","yes",665,"STUDY_749","improvement",7,6,5,4,22,1
665,"STUDY_414","yes",665,"STUDY_749","improvement",5,4,1,7,23,2
1320,"STUDY_799","yes",665,"STUDY_749","improvement",6,6,4,10,17,3
1484,"STUDY_544","yes",665,"STUDY_749","improvement",7,5,3,14,18,4
1847,"STUDY_633","yes",665,"STUDY_749","improvement",2,3,3,16,23,5
2268,"STUDY_294","yes",665,"STUDY_749","improvement",5,6,2,18,22,6
2534,"STUDY_950","yes",665,"STUDY_749","improvement",5,5,2,3,16,7
2622,"STUDY_746","yes",665,"STUDY_749","improvement",5,3,3,3,17,8
4949,"STUDY_484","yes",665,"STUDY_749","improvement",3,6,3,4,172,9
1340,"STUDY_452","yes",1299,"STUDY_380","control",1,1,1,18,13,1
1555,"STUDY_995","yes",1299,"STUDY_380","control",7,6,4,16,15,2
1709,"STUDY_626","yes",1299,"STUDY_380","control",6,4,2,2,53,3
2009,"STUDY_840","yes",1299,"STUDY_380","control",2,1,1,1,58,4
2866,"STUDY_696","yes",1299,"STUDY_380","control",6,5,4,20,14,5
4666,"STUDY_317","yes",1299,"STUDY_380","control",5,4,1,17,23,6
4972,"STUDY_190","yes",1299,"STUDY_380","control",5,6,4,19,20,7
4985,"STUDY_484","yes",1299,"STUDY_380","control",5,7,4,5,229,8
5169,"STUDY_307","yes",1299,"STUDY_380","control",7,6,1,7,61,9
5483,"STUDY_146","yes",1299,"STUDY_380","control",6,4,1,19,23,10
5609,"STUDY_572","yes",1299,"STUDY_380","control",7,7,4,10,29,11
1420,"STUDY_366","yes",951,"STUDY_672","improvement",3,6,1,19,27,1
2103,"STUDY_840","yes",951,"STUDY_672","improvement",3,5,2,16,87,2
3663,"STUDY_347","yes",951,"STUDY_672","improvement",4,2,1,18,17,3
4159,"STUDY_379","yes",951,"STUDY_672","improvement",5,4,3,11,38,4
4172,"STUDY_784","yes",951,"STUDY_672","improvement",6,4,2,1,20,5
4528,"STUDY_359","yes",951,"STUDY_672","improvement",6,6,4,1,23,6
5160,"STUDY_394","yes",951,"STUDY_672","improvement",4,5,4,9,16,7
5754,"STUDY_477","yes",951,"STUDY_672","improvement",4,6,4,1,32,8
5843,"STUDY_681","yes",951,"STUDY_672","improvement",7,7,5,6,17,9
5948,"STUDY_102","yes",951,"STUDY_672","improvement",4,4,3,4,15,10
6475,"STUDY_751","yes",951,"STUDY_672","improvement",1,3,1,5,17,11
619,"STUDY_372","yes",935,"STUDY_959","improvement",5,2,1,4,21,1
1351,"STUDY_799","yes",935,"STUDY_959","improvement",5,4,1,19,16,2
1489,"STUDY_447","yes",935,"STUDY_959","improvement",3,4,3,19,16,3
2597,"STUDY_950","yes",935,"STUDY_959","improvement",6,6,3,9,17,4
2965,"STUDY_696","yes",935,"STUDY_959","improvement",6,6,4,13,21,5
3249,"STUDY_332","yes",935,"STUDY_959","improvement",5,2,1,13,15,6
3432,"STUDY_129","yes",935,"STUDY_959","improvement",5,2,1,13,16,7
4192,"STUDY_748","yes",935,"STUDY_959","improvement",5,2,1,16,16,8
5473,"STUDY_146","yes",935,"STUDY_959","improvement",4,3,1,17,22,9
5905,"STUDY_799","yes",935,"STUDY_959","improvement",3,1,1,6,16,10
1630,"STUDY_291","yes",1160,"STUDY_447","generation",6,5,2,7,23,1
2079,"STUDY_782","yes",1160,"STUDY_447","generation",6,4,2,4,23,2
2194,"STUDY_294","yes",1160,"STUDY_447","generation",5,3,1,7,35,3
2594,"STUDY_153","yes",1160,"STUDY_447","generation",6,2,1,17,27,4
3533,"STUDY_715","yes",1160,"STUDY_447","generation",4,3,1,19,31,5
5403,"STUDY_708","yes",1160,"STUDY_447","generation",7,2,1,16,31,6
5726,"STUDY_153","yes",1160,"STUDY_447","generation",7,3,1,18,20,7
5850,"STUDY_702","yes",1160,"STUDY_447","generation",6,3,1,11,19,8
398,"STUDY_375","yes",1180,"STUDY_957","vanilla",2,5,2,8,98,1
515,"STUDY_930","yes",1180,"STUDY_957","vanilla",4,5,3,17,28,2
526,"STUDY_937","yes",1180,"STUDY_957","vanilla",2,4,1,15,23,3
799,"STUDY_314","yes",1180,"STUDY_957","vanilla",5,2,2,14,24,4
874,"STUDY_960","yes",1180,"STUDY_957","vanilla",5,5,3,1,32,5
2614,"STUDY_163","yes",1180,"STUDY_957","vanilla",6,6,2,12,17,6
4935,"STUDY_940","yes",1180,"STUDY_957","vanilla",3,7,3,13,19,7
6126,"STUDY_551","yes",1180,"STUDY_957","vanilla",2,5,2,2,31,8
6250,"STUDY_606","yes",1180,"STUDY_957","vanilla",3,6,4,16,17,9
321,"STUDY_228","yes",972,"STUDY_889","improvement",7,3,1,11,15,1
1733,"STUDY_626","yes",972,"STUDY_889","improvement",2,3,2,7,28,2
2619,"STUDY_300","yes",972,"STUDY_889","improvement",5,4,2,10,32,3
2743,"STUDY_940","yes",972,"STUDY_889","improvement",4,4,2,17,17,4
2918,"STUDY_363","yes",972,"STUDY_889","improvement",6,6,1,11,19,5
3965,"STUDY_929","yes",972,"STUDY_889","improvement",6,5,4,9,16,6
4365,"STUDY_567","yes",972,"STUDY_889","improvement",4,3,2,16,36,7
5553,"STUDY_115","yes",972,"STUDY_889","improvement",6,3,1,6,20,8
5704,"STUDY_185","yes",972,"STUDY_889","improvement",5,6,4,20,50,9
194,"STUDY_637","yes",986,"STUDY_907","improvement",5,5,4,1,62,1
2035,"STUDY_808","yes",986,"STUDY_907","improvement",4,4,2,17,59,2
3240,"STUDY_805","yes",986,"STUDY_907","improvement",6,5,3,20,32,3
3767,"STUDY_928","yes",986,"STUDY_907","improvement",6,6,5,4,126,4
3792,"STUDY_110","yes",986,"STUDY_907","improvement",5,2,1,14,28,5
4249,"STUDY_161","yes",986,"STUDY_907","improvement",6,6,4,5,86,6
4923,"STUDY_667","yes",986,"STUDY_907","improvement",7,7,5,10,36,7
5478,"STUDY_754","yes",986,"STUDY_907","improvement",5,1,1,15,16,8
